"objectid","id_no","binomial","presence","origin","seasonal","compiler","yrcompiled","citation","subspecies","subpop","event_year","source","basisofrec","catalog_no","dist_comm","island","tax_comm","legend","kingdom","phylum","class","order_","family","genus","category","latitude","longitude"
2266601,59779,"Aciagrion africanum",1,1,1,"IUCN Freshwater Biodiversity Unit",2016,"Odonata Database of Africa (ODA)"," ",NA,2009,"database Nicolas Mézière, 09/2012","",NA," ","","","Extant (resident)","ANIMALIA","ARTHROPODA","INSECTA","ODONATA","COENAGRIONIDAE","Aciagrion","LC",-1.24938,13.27968
2266602,59779,"Aciagrion africanum",1,1,1,"IUCN Freshwater Biodiversity Unit",2016,"Odonata Database of Africa (ODA)"," ",NA,2014,"Zambia Tour, Jens Kipping 2014","",NA," ","","","Extant (resident)","ANIMALIA","ARTHROPODA","INSECTA","ODONATA","COENAGRIONIDAE","Aciagrion","LC",-11.232402,24.308448
2266603,59779,"Aciagrion africanum",1,1,1,"IUCN Freshwater Biodiversity Unit",2016,"Odonata Database of Africa (ODA)"," ",NA,1979,"museum collection","",NA," ","","","Extant (resident)","ANIMALIA","ARTHROPODA","INSECTA","ODONATA","COENAGRIONIDAE","Aciagrion","LC",-2.5498,14.162
2266604,59779,"Aciagrion africanum",1,1,1,"IUCN Freshwater Biodiversity Unit",2016,"Odonata Database of Africa (ODA)"," ",NA,2014,"Zambia Tour, Jens Kipping 2014","",NA," ","","","Extant (resident)","ANIMALIA","ARTHROPODA","INSECTA","ODONATA","COENAGRIONIDAE","Aciagrion","LC",-11.170357,31.60578
2266605,59779,"Aciagrion africanum",1,1,1,"IUCN Freshwater Biodiversity Unit",2016,"Odonata Database of Africa (ODA)"," ",NA,2010,"database Nicolas Mézière, 09/2012","",NA," ","","","Extant (resident)","ANIMALIA","ARTHROPODA","INSECTA","ODONATA","COENAGRIONIDAE","Aciagrion","LC",-1.24938,13.27968
2266606,59779,"Aciagrion africanum",1,1,1,"IUCN Freshwater Biodiversity Unit",2016,"Odonata Database of Africa (ODA)"," ",NA,1961,"BMNH London visit, March 2013, J. Kipping","",NA," ","","","Extant (resident)","ANIMALIA","ARTHROPODA","INSECTA","ODONATA","COENAGRIONIDAE","Aciagrion","LC",9.732207,8.783888
2266607,59779,"Aciagrion africanum",1,1,1,"IUCN Freshwater Biodiversity Unit",2016,"Odonata Database of Africa (ODA)"," ",NA,1961,"BMNH London visit, J. Kipping, March 2013","",NA," ","","","Extant (resident)","ANIMALIA","ARTHROPODA","INSECTA","ODONATA","COENAGRIONIDAE","Aciagrion","LC",9.732207,8.783888
2266608,59779,"Aciagrion africanum",1,1,1,"IUCN Freshwater Biodiversity Unit",2016,"Odonata Database of Africa (ODA)"," ",NA,2010,"database Nicolas Mézière, 09/2012","",NA," ","","","Extant (resident)","ANIMALIA","ARTHROPODA","INSECTA","ODONATA","COENAGRIONIDAE","Aciagrion","LC",-1.61137,13.91053
2266609,59779,"Aciagrion africanum",1,1,1,"IUCN Freshwater Biodiversity Unit",2016,"Odonata Database of Africa (ODA)"," ",NA,1965,"Pinhey 1984 a","",NA," ","","","Extant (resident)","ANIMALIA","ARTHROPODA","INSECTA","ODONATA","COENAGRIONIDAE","Aciagrion","LC",-11.245,24.279
2266610,59779,"Aciagrion africanum",1,1,1,"IUCN Freshwater Biodiversity Unit",2016,"Odonata Database of Africa (ODA)"," ",NA,2010,"database Nicolas Mézière, 09/2012","",NA," ","","","Extant (resident)","ANIMALIA","ARTHROPODA","INSECTA","ODONATA","COENAGRIONIDAE","Aciagrion","LC",-1.22833,13.52439
2266611,59779,"Aciagrion africanum",1,1,1,"IUCN Freshwater Biodiversity Unit",2016,"Odonata Database of Africa (ODA)"," ",NA,2014,"","",NA," ","","","Extant (resident)","ANIMALIA","ARTHROPODA","INSECTA","ODONATA","COENAGRIONIDAE","Aciagrion","LC",-0.3461,31.880967
2266612,59779,"Aciagrion africanum",1,1,1,"IUCN Freshwater Biodiversity Unit",2016,"Odonata Database of Africa (ODA)"," ",NA,2008,"Cameroon Expedition Dijkstra, Kipping, Schuette 2008","",NA," ","","","Extant (resident)","ANIMALIA","ARTHROPODA","INSECTA","ODONATA","COENAGRIONIDAE","Aciagrion","LC",5.88,10.02
